日期,收市,開市,高,低,成交量,更改%
2000年11月20日,"2,875.64","2,943.11","2,949.50","2,860.49",-,-5.01%
2000年11月17日,"3,027.19","3,044.45","3,090.97","2,967.17",-,-0.15%
2000年11月16日,"3,031.88","3,121.80","3,175.63","3,031.76",-,-4.22%
2000年11月15日,"3,165.49","3,137.61","3,208.95","3,104.57",-,0.87%
2000年11月14日,"3,138.27","3,069.81","3,145.30","3,059.88",-,5.78%
2000年11月13日,"2,966.72","2,956.09","3,063.31","2,859.39",-,-2.06%
2000年11月10日,"3,028.99","3,122.11","3,141.35","3,028.92",-,-5.35%
2000年11月9日,"3,200.35","3,174.90","3,230.00","3,087.06",-,-0.97%
2000年11月8日,"3,231.70","3,426.29","3,429.12","3,231.28",-,-5.39%
2000年11月7日,"3,415.79","3,399.28","3,435.13","3,360.26",-,-0.01%
2000年11月6日,"3,416.21","3,469.35","3,480.01","3,412.98",-,-1.02%
2000年11月3日,"3,451.58","3,447.32","3,468.59","3,401.77",-,0.66%
2000年11月2日,"3,429.02","3,387.28","3,433.16","3,370.02",-,2.87%
2000年11月1日,"3,333.39","3,316.51","3,396.72","3,289.46",-,-1.08%
2000年10月31日,"3,369.63","3,223.44","3,379.08","3,223.44",-,5.58%
2000年10月30日,"3,191.40","3,243.88","3,279.72","3,149.24",-,-2.65%
2000年10月27日,"3,278.36","3,320.69","3,362.26","3,231.63",-,0.19%
2000年10月26日,"3,272.18","3,245.40","3,286.29","3,081.36",-,1.32%
2000年10月25日,"3,229.57","3,347.24","3,376.33","3,210.74",-,-5.56%
2000年10月24日,"3,419.79","3,495.45","3,526.71","3,401.05",-,-1.41%
2000年10月23日,"3,468.69","3,483.38","3,523.69","3,432.44",-,-0.41%
2000年10月20日,"3,483.14","3,402.96","3,535.11","3,401.88",-,1.89%
2000年10月19日,"3,418.60","3,330.25","3,423.45","3,314.89",-,7.79%
2000年10月18日,"3,171.56","3,106.95","3,257.81","3,026.11",-,-1.32%
2000年10月17日,"3,213.96","3,335.40","3,348.61","3,173.68",-,-2.32%
2000年10月16日,"3,290.28","3,315.48","3,339.85","3,262.37",-,-0.80%
2000年10月13日,"3,316.77","3,054.55","3,316.97","3,054.55",-,7.87%
2000年10月12日,"3,074.68","3,241.26","3,249.11","3,071.25",-,-2.96%
2000年10月11日,"3,168.49","3,152.33","3,258.24","3,103.53",-,-2.22%
2000年10月10日,"3,240.54","3,326.89","3,383.40","3,229.01",-,-3.43%
2000年10月9日,"3,355.56","3,352.15","3,376.92","3,233.19",-,-0.16%
2000年10月6日,"3,361.01","3,477.70","3,505.81","3,314.91",-,-3.20%
