日期,收市,開市,高,低,成交量,更改%
2011年3月1日,"12,058.02","12,226.49","12,261.38","12,054.99",183.24M,-1.38%
2011年2月28日,"12,226.34","12,130.45","12,235.04","12,130.15",199.56M,0.79%
2011年2月25日,"12,130.45","12,060.93","12,151.03","12,060.93",147.54M,0.51%
2011年2月24日,"12,068.50","12,104.56","12,129.62","11,983.17",190.86M,-0.31%
2011年2月23日,"12,105.78","12,211.81","12,221.12","12,063.43",213.49M,-0.88%
2011年2月22日,"12,212.79","12,389.74","12,389.82","12,176.31",201.86M,-1.44%
2011年2月18日,"12,391.25","12,318.67","12,391.29","12,303.23",230.04M,0.59%
2011年2月17日,"12,318.14","12,287.72","12,331.31","12,253.24",130.86M,0.24%
2011年2月16日,"12,288.17","12,219.79","12,303.16","12,219.79",146.27M,0.50%
2011年2月15日,"12,226.64","12,266.75","12,267.66","12,193.27",142.58M,-0.34%
2011年2月14日,"12,268.19","12,266.83","12,276.21","12,235.91",146.35M,-0.04%
2011年2月11日,"12,273.26","12,227.78","12,285.94","12,180.48",184.29M,0.36%
2011年2月10日,"12,229.29","12,239.66","12,239.66","12,156.94",274.44M,-0.09%
2011年2月9日,"12,239.89","12,229.29","12,254.23","12,188.19",162.91M,0.06%
2011年2月8日,"12,233.15","12,152.70","12,238.79","12,150.05",126.65M,0.59%
2011年2月7日,"12,161.63","12,092.38","12,188.76","12,092.30",132.96M,0.57%
2011年2月4日,"12,092.15","12,061.73","12,092.42","12,025.78",121.78M,0.25%
2011年2月3日,"12,062.26","12,040.68","12,080.54","11,981.05",143.71M,0.17%
2011年2月2日,"12,041.97","12,038.27","12,057.91","12,018.51",143.44M,0.02%
2011年2月1日,"12,040.16","11,892.50","12,050.75","11,892.50",180.89M,1.25%
2011年1月31日,"11,891.93","11,824.39","11,891.93","11,817.88",206.58M,0.58%
2011年1月28日,"11,823.70","11,990.36","12,012.42","11,803.04",214.17M,-1.39%
2011年1月27日,"11,989.83","11,985.36","12,019.53","11,971.93",167.77M,0.04%
2011年1月26日,"11,985.44","11,978.85","12,020.52","11,961.83",168.32M,0.07%
2011年1月25日,"11,977.19","11,980.52","11,985.97","11,898.74",191.96M,-0.03%
2011年1月24日,"11,980.52","11,873.43","11,982.94","11,867.98",184.00M,0.92%
2011年1月21日,"11,871.84","11,822.95","11,905.48","11,822.80",249.48M,0.41%
2011年1月20日,"11,822.80","11,823.70","11,845.16","11,744.77",180.80M,-0.02%
2011年1月19日,"11,825.29","11,834.21","11,861.24","11,798.46",166.25M,-0.11%
2011年1月18日,"11,837.93","11,783.82","11,858.78","11,777.99",203.39M,0.43%
2011年1月14日,"11,787.38","11,732.13","11,794.15","11,698.83",200.77M,0.47%
2011年1月13日,"11,731.90","11,753.70","11,757.25","11,700.53",161.66M,-0.20%
2011年1月12日,"11,755.44","11,673.62","11,782.23","11,673.62",144.96M,0.72%
2011年1月11日,"11,671.88","11,638.51","11,704.12","11,635.48",157.44M,0.30%
2011年1月10日,"11,637.45","11,672.34","11,677.33","11,573.87",150.34M,-0.32%
2011年1月7日,"11,674.76","11,696.86","11,726.94","11,599.68",188.72M,-0.19%
2011年1月6日,"11,697.31","11,716.93","11,736.74","11,667.46",193.08M,-0.22%
2011年1月5日,"11,722.89","11,688.61","11,742.68","11,652.89",169.99M,0.27%
2011年1月4日,"11,691.18","11,670.90","11,698.22","11,635.74",178.63M,0.18%
2011年1月3日,"11,670.75","11,577.43","11,711.47","11,577.35",203.42M,0.81%
