日期,收市,開市,高,低,成交量,更改%
2011年9月22日,"5,164.21","5,258.42","5,289.77","5,135.85",203.15M,-4.96%
2011年9月21日,"5,433.80","5,557.07","5,557.92","5,417.85",149.19M,-2.47%
2011年9月20日,"5,571.68","5,373.53","5,577.60","5,369.07",158.69M,2.88%
2011年9月19日,"5,415.91","5,447.32","5,496.94","5,362.01",161.28M,-2.83%
2011年9月16日,"5,573.51","5,607.51","5,655.95","5,524.22",377.71M,1.18%
2011年9月15日,"5,508.24","5,386.86","5,566.58","5,374.57",235.48M,3.15%
2011年9月14日,"5,340.19","5,108.10","5,347.82","5,105.82",231.78M,3.36%
2011年9月13日,"5,166.36","5,153.95","5,222.81","4,969.84",284.11M,1.85%
2011年9月12日,"5,072.33","5,063.59","5,126.52","4,965.80",265.14M,-2.27%
2011年9月9日,"5,189.93","5,383.63","5,400.79","5,174.24",229.31M,-4.04%
2011年9月8日,"5,408.46","5,410.08","5,473.68","5,313.78",161.72M,0.05%
2011年9月7日,"5,405.53","5,332.52","5,406.23","5,276.88",180.82M,4.07%
2011年9月6日,"5,193.97","5,248.31","5,332.11","5,150.05",238.11M,-1.00%
2011年9月5日,"5,246.18","5,409.87","5,421.11","5,208.37",202.46M,-5.28%
2011年9月2日,"5,538.33","5,623.70","5,635.50","5,493.31",182.04M,-3.36%
2011年9月1日,"5,730.63","5,793.10","5,794.50","5,639.03",188.57M,-0.94%
2011年8月31日,"5,784.85","5,686.26","5,869.65","5,648.97",245.79M,2.50%
2011年8月30日,"5,643.92","5,713.53","5,730.36","5,572.65",132.99M,-0.46%
2011年8月29日,"5,670.07","5,634.06","5,714.72","5,587.78",99.26M,2.39%
2011年8月26日,"5,537.48","5,582.50","5,588.69","5,403.58",172.50M,-0.84%
2011年8月25日,"5,584.14","5,739.86","5,777.04","5,451.52",225.57M,-1.71%
2011年8月24日,"5,681.08","5,579.80","5,743.10","5,514.15",162.59M,2.69%
2011年8月23日,"5,532.38","5,529.26","5,636.06","5,452.15",186.61M,1.07%
2011年8月22日,"5,473.78","5,412.75","5,591.35","5,408.71",182.96M,-0.11%
