日期,收市,開市,高,低,成交量,更改%
2015年10月14日,"3,406.11","3,431.14","3,458.70","3,403.23",152.17K,-1.13%
2015年10月13日,"3,445.04","3,422.48","3,452.05","3,413.97",145.43K,-0.08%
2015年10月12日,"3,447.69","3,351.14","3,486.63","3,347.25",221.40K,3.22%
2015年10月9日,"3,340.12","3,302.36","3,352.38","3,293.97",124.35K,1.32%
2015年10月8日,"3,296.48","3,324.98","3,337.33","3,294.60",132.08K,2.92%
2015年9月30日,"3,202.95","3,195.90","3,223.91","3,186.77",78.56K,0.76%
2015年9月29日,"3,178.85","3,197.22","3,208.42","3,159.04",87.15K,-1.97%
2015年9月28日,"3,242.75","3,226.61","3,246.55","3,186.51",74.22K,0.33%
2015年9月25日,"3,231.95","3,272.66","3,290.86","3,201.91",121.42K,-1.61%
2015年9月24日,"3,285.00","3,278.90","3,300.86","3,255.90",102.01K,0.67%
2015年9月23日,"3,263.03","3,290.07","3,315.94","3,253.33",123.17K,-2.28%
2015年9月22日,"3,339.03","3,312.37","3,371.41","3,303.18",146.22K,0.93%
2015年9月21日,"3,308.25","3,222.60","3,312.55","3,211.93",122.79K,1.75%
2015年9月18日,"3,251.27","3,254.44","3,280.88","3,227.83",106.90K,0.44%
2015年9月17日,"3,237.00","3,287.66","3,354.91","3,237.00",169.40K,-2.18%
2015年9月16日,"3,309.25","3,149.16","3,345.92","3,131.37",159.71K,4.98%
2015年9月15日,"3,152.23","3,208.74","3,240.08","3,131.98",143.56K,-3.93%
2015年9月14日,"3,281.13","3,367.64","3,373.92","3,187.57",205.46K,-1.97%
2015年9月11日,"3,347.19","3,349.88","3,383.13","3,315.48",108.55K,-0.31%
2015年9月10日,"3,357.56","3,349.28","3,398.32","3,337.31",144.88K,-1.23%
2015年9月9日,"3,399.31","3,344.82","3,426.65","3,330.29",220.47K,1.96%
2015年9月8日,"3,334.02","3,221.79","3,340.22","3,170.81",154.60K,2.57%
2015年9月7日,"3,250.49","3,347.29","3,422.22","3,240.24",204.22K,-3.43%
2015年9月2日,"3,365.83","3,220.85","3,387.02","3,213.64",347.79K,0.11%
2015年9月1日,"3,362.08","3,296.53","3,370.50","3,190.58",352.46K,-0.13%
2015年8月31日,"3,366.54","3,307.40","3,368.28","3,205.54",280.25K,0.73%
2015年8月28日,"3,342.29","3,246.24","3,353.24","3,223.62",299.50K,4.26%
2015年8月27日,"3,205.64","3,092.81","3,206.72","3,028.40",267.30K,5.95%
2015年8月26日,"3,025.69","3,062.57","3,192.93","2,952.01",308.27K,-0.57%
2015年8月25日,"3,042.93","3,070.01","3,200.11","3,019.56",276.08K,-7.10%
2015年8月24日,"3,275.53","3,454.60","3,468.15","3,266.55",255.44K,-8.75%
2015年8月21日,"3,589.54","3,714.29","3,757.78","3,578.17",217.99K,-4.57%
2015年8月20日,"3,761.45","3,848.40","3,880.82","3,761.45",212.17K,-3.21%
2015年8月19日,"3,886.14","3,748.27","3,898.74","3,668.19",269.05K,1.59%
2015年8月18日,"3,825.41","4,084.31","4,103.05","3,816.55",319.88K,-6.19%
2015年8月17日,"4,077.87","4,058.11","4,081.77","4,009.99",256.94K,0.11%
2015年8月14日,"4,073.54","4,097.92","4,113.16","4,056.73",253.39K,-0.05%
